destination,year,visitor_category,visitors,revenue_lkr,revenue_per_visitor,data_basis,month
Arugam Bay,2015,foreign,771,385500,500.0,derived,11
Arugam Bay,2015,foreign,963,481500,500.0,derived,12
Arugam Bay,2015,local,820,16400,20.0,derived,1
Arugam Bay,2015,local,820,16400,20.0,derived,2
Arugam Bay,2015,local,1367,27340,20.0,derived,3
Arugam Bay,2015,local,2461,49220,20.0,derived,4
Arugam Bay,2015,local,3281,65620,20.0,derived,5
Arugam Bay,2015,local,3555,71100,20.0,derived,6
Arugam Bay,2015,local,3828,76560,20.0,derived,7
Arugam Bay,2015,local,3555,71100,20.0,derived,8
Arugam Bay,2015,local,3008,60160,20.0,derived,9
Arugam Bay,2015,local,2187,43740,20.0,derived,10
Arugam Bay,2015,local,1093,21860,20.0,derived,11
Arugam Bay,2015,local,1367,27340,20.0,derived,12
Arugam Bay,2016,foreign,667,333500,500.0,derived,1
Arugam Bay,2016,foreign,667,333500,500.0,derived,2
Arugam Bay,2016,foreign,1112,556000,500.0,derived,3
Arugam Bay,2016,foreign,2003,1001500,500.0,derived,4
Arugam Bay,2016,foreign,2670,1335000,500.0,derived,5
Arugam Bay,2016,foreign,2893,1446500,500.0,derived,6
Arugam Bay,2016,foreign,3115,1557500,500.0,derived,7
Arugam Bay,2016,foreign,2893,1446500,500.0,derived,8
Arugam Bay,2016,foreign,2448,1224000,500.0,derived,9
Arugam Bay,2016,foreign,1780,890000,500.0,derived,10
Arugam Bay,2016,foreign,890,445000,500.0,derived,11
Arugam Bay,2016,foreign,1112,556000,500.0,derived,12
Arugam Bay,2016,local,927,18540,20.0,derived,1
Arugam Bay,2016,local,927,18540,20.0,derived,2
Arugam Bay,2016,local,1546,30920,20.0,derived,3
Arugam Bay,2016,local,2783,55660,20.0,derived,4
Arugam Bay,2016,local,3711,74220,20.0,derived,5
Arugam Bay,2016,local,4021,80420,20.0,derived,6
Arugam Bay,2016,local,4330,86600,20.0,derived,7
Arugam Bay,2016,local,4021,80420,20.0,derived,8
Arugam Bay,2016,local,3402,68040,20.0,derived,9
Arugam Bay,2016,local,2474,49480,20.0,derived,10
Arugam Bay,2016,local,1237,24740,20.0,derived,11
Arugam Bay,2016,local,1546,30920,20.0,derived,12
Arugam Bay,2017,foreign,691,345500,500.0,derived,1
Arugam Bay,2017,foreign,691,345500,500.0,derived,2
Arugam Bay,2017,foreign,1153,576500,500.0,derived,3
Arugam Bay,2017,foreign,2075,1037500,500.0,derived,4
Arugam Bay,2017,foreign,2767,1383500,500.0,derived,5
Arugam Bay,2017,foreign,2997,1498500,500.0,derived,6
Arugam Bay,2017,foreign,3228,1614000,500.0,derived,7
Arugam Bay,2017,foreign,2997,1498500,500.0,derived,8
Arugam Bay,2017,foreign,2536,1268000,500.0,derived,9
Arugam Bay,2017,foreign,1844,922000,500.0,derived,10
Arugam Bay,2017,foreign,922,461000,500.0,derived,11
Arugam Bay,2017,foreign,1153,576500,500.0,derived,12
Arugam Bay,2017,local,956,19120,20.0,derived,1
Arugam Bay,2017,local,956,19120,20.0,derived,2
Arugam Bay,2017,local,1594,31880,20.0,derived,3
Arugam Bay,2017,local,2870,57400,20.0,derived,4
Arugam Bay,2017,local,3826,76520,20.0,derived,5
Arugam Bay,2017,local,4145,82900,20.0,derived,6
Arugam Bay,2017,local,4464,89280,20.0,derived,7
Arugam Bay,2017,local,4145,82900,20.0,derived,8
Arugam Bay,2017,local,3508,70160,20.0,derived,9
Arugam Bay,2017,local,2551,51020,20.0,derived,10
Arugam Bay,2017,local,1275,25500,20.0,derived,11
Arugam Bay,2017,local,1594,31880,20.0,derived,12
Arugam Bay,2018,foreign,745,372500,500.0,derived,1
Arugam Bay,2018,foreign,745,372500,500.0,derived,2
Arugam Bay,2018,foreign,1243,621500,500.0,derived,3
Arugam Bay,2018,foreign,2237,1118500,500.0,derived,4
Arugam Bay,2018,foreign,2983,1491500,500.0,derived,5
Arugam Bay,2018,foreign,3231,1615500,500.0,derived,6
Arugam Bay,2018,foreign,3480,1740000,500.0,derived,7
Arugam Bay,2018,foreign,3231,1615500,500.0,derived,8
Arugam Bay,2018,foreign,2734,1367000,500.0,derived,9
Arugam Bay,2018,foreign,1988,994000,500.0,derived,10
Arugam Bay,2018,foreign,994,497000,500.0,derived,11
Arugam Bay,2018,foreign,1243,621500,500.0,derived,12
Arugam Bay,2018,local,1050,21000,20.0,derived,1
Arugam Bay,2018,local,1050,21000,20.0,derived,2
Arugam Bay,2018,local,1750,35000,20.0,derived,3
Arugam Bay,2018,local,3150,63000,20.0,derived,4
Arugam Bay,2018,local,4200,84000,20.0,derived,5
Arugam Bay,2018,local,4550,91000,20.0,derived,6
Arugam Bay,2018,local,4900,98000,20.0,derived,7
Arugam Bay,2018,local,4550,91000,20.0,derived,8
Arugam Bay,2018,local,3850,77000,20.0,derived,9
Arugam Bay,2018,local,2800,56000,20.0,derived,10
Arugam Bay,2018,local,1400,28000,20.0,derived,11
Arugam Bay,2018,local,1750,35000,20.0,derived,12
Arugam Bay,2019,foreign,623,311500,500.0,derived,1
Arugam Bay,2019,foreign,623,311500,500.0,derived,2
Arugam Bay,2019,foreign,1038,519000,500.0,derived,3
Arugam Bay,2019,foreign,1870,935000,500.0,derived,4
Arugam Bay,2019,foreign,2493,1246500,500.0,derived,5
Arugam Bay,2019,foreign,2701,1350500,500.0,derived,6
Arugam Bay,2019,foreign,2909,1454500,500.0,derived,7
Arugam Bay,2019,foreign,2701,1350500,500.0,derived,8
Arugam Bay,2019,foreign,2285,1142500,500.0,derived,9
Arugam Bay,2019,foreign,1662,831000,500.0,derived,10
Arugam Bay,2019,foreign,831,415500,500.0,derived,11
Arugam Bay,2019,foreign,1038,519000,500.0,derived,12
Arugam Bay,2019,local,866,17320,20.0,derived,1
Arugam Bay,2019,local,866,17320,20.0,derived,2
Arugam Bay,2019,local,1443,28860,20.0,derived,3
Arugam Bay,2019,local,2598,51960,20.0,derived,4
Arugam Bay,2019,local,3464,69280,20.0,derived,5
Arugam Bay,2019,local,3752,75040,20.0,derived,6
Arugam Bay,2019,local,4041,80820,20.0,derived,7
Arugam Bay,2019,local,3752,75040,20.0,derived,8
Arugam Bay,2019,local,3175,63500,20.0,derived,9
Arugam Bay,2019,local,2309,46180,20.0,derived,10
Arugam Bay,2019,local,1154,23080,20.0,derived,11
Arugam Bay,2019,local,1443,28860,20.0,derived,12
Arugam Bay,2020,foreign,163,81500,500.0,derived,1
Arugam Bay,2020,foreign,163,81500,500.0,derived,2
Arugam Bay,2020,foreign,272,136000,500.0,derived,3
Arugam Bay,2020,foreign,490,245000,500.0,derived,4
Arugam Bay,2020,foreign,654,327000,500.0,derived,5
Arugam Bay,2020,foreign,709,354500,500.0,derived,6
Arugam Bay,2020,foreign,763,381500,500.0,derived,7
Arugam Bay,2020,foreign,709,354500,500.0,derived,8
Arugam Bay,2020,foreign,599,299500,500.0,derived,9
Arugam Bay,2020,foreign,436,218000,500.0,derived,10
Arugam Bay,2020,foreign,218,109000,500.0,derived,11
Arugam Bay,2020,foreign,272,136000,500.0,derived,12
Arugam Bay,2020,local,229,4580,20.0,derived,1
Arugam Bay,2020,local,229,4580,20.0,derived,2
Arugam Bay,2020,local,382,7640,20.0,derived,3
Arugam Bay,2020,local,688,13760,20.0,derived,4
Arugam Bay,2020,local,918,18360,20.0,derived,5
Arugam Bay,2020,local,995,19900,20.0,derived,6
Arugam Bay,2020,local,1071,21420,20.0,derived,7
Arugam Bay,2020,local,995,19900,20.0,derived,8
Arugam Bay,2020,local,841,16820,20.0,derived,9
Arugam Bay,2020,local,612,12240,20.0,derived,10
Arugam Bay,2020,local,306,6120,20.0,derived,11
Arugam Bay,2020,local,382,7640,20.0,derived,12
Arugam Bay,2021,foreign,61,30500,500.0,derived,1
Arugam Bay,2021,foreign,61,30500,500.0,derived,2
Arugam Bay,2021,foreign,103,51500,500.0,derived,3
Arugam Bay,2021,foreign,185,92500,500.0,derived,4
Arugam Bay,2021,foreign,247,123500,500.0,derived,5
Arugam Bay,2021,foreign,268,134000,500.0,derived,6
Arugam Bay,2021,foreign,289,144500,500.0,derived,7
Arugam Bay,2021,foreign,268,134000,500.0,derived,8
Arugam Bay,2021,foreign,227,113500,500.0,derived,9
Arugam Bay,2021,foreign,165,82500,500.0,derived,10
Arugam Bay,2021,foreign,82,41000,500.0,derived,11
Arugam Bay,2021,foreign,103,51500,500.0,derived,12
Arugam Bay,2021,local,88,1760,20.0,derived,1
Arugam Bay,2021,local,88,1760,20.0,derived,2
Arugam Bay,2021,local,147,2940,20.0,derived,3
Arugam Bay,2021,local,265,5300,20.0,derived,4
Arugam Bay,2021,local,353,7060,20.0,derived,5
Arugam Bay,2021,local,383,7660,20.0,derived,6
Arugam Bay,2021,local,412,8240,20.0,derived,7
Arugam Bay,2021,local,383,7660,20.0,derived,8
Arugam Bay,2021,local,324,6480,20.0,derived,9
Arugam Bay,2021,local,235,4700,20.0,derived,10
Arugam Bay,2021,local,117,2340,20.0,derived,11
Arugam Bay,2021,local,147,2940,20.0,derived,12
Arugam Bay,2022,foreign,232,116000,500.0,derived,1
Arugam Bay,2022,foreign,232,116000,500.0,derived,2
Arugam Bay,2022,foreign,388,194000,500.0,derived,3
Arugam Bay,2022,foreign,698,349000,500.0,derived,4
Arugam Bay,2022,foreign,931,465500,500.0,derived,5
Arugam Bay,2022,foreign,1009,504500,500.0,derived,6
Arugam Bay,2022,foreign,1087,543500,500.0,derived,7
Arugam Bay,2022,foreign,1009,504500,500.0,derived,8
Arugam Bay,2022,foreign,854,427000,500.0,derived,9
Arugam Bay,2022,foreign,621,310500,500.0,derived,10
Arugam Bay,2022,foreign,310,155000,500.0,derived,11
Arugam Bay,2022,foreign,388,194000,500.0,derived,12
Arugam Bay,2022,local,328,6560,20.0,derived,1
Arugam Bay,2022,local,328,6560,20.0,derived,2
Arugam Bay,2022,local,547,10940,20.0,derived,3
Arugam Bay,2022,local,986,19720,20.0,derived,4
Arugam Bay,2022,local,1315,26300,20.0,derived,5
Arugam Bay,2022,local,1424,28480,20.0,derived,6
Arugam Bay,2022,local,1534,30680,20.0,derived,7
Arugam Bay,2022,local,1424,28480,20.0,derived,8
Arugam Bay,2022,local,1205,24100,20.0,derived,9
Arugam Bay,2022,local,876,17520,20.0,derived,10
Arugam Bay,2022,local,438,8760,20.0,derived,11
Arugam Bay,2022,local,547,10940,20.0,derived,12
Arugam Bay,2023,foreign,480,240000,500.0,derived,1
Arugam Bay,2023,foreign,480,240000,500.0,derived,2
Arugam Bay,2023,foreign,800,400000,500.0,derived,3
Arugam Bay,2023,foreign,1441,720500,500.0,derived,4
Arugam Bay,2023,foreign,1921,960500,500.0,derived,5
Arugam Bay,2023,foreign,2081,1040500,500.0,derived,6
Arugam Bay,2023,foreign,2241,1120500,500.0,derived,7
Arugam Bay,2023,foreign,2081,1040500,500.0,derived,8
Arugam Bay,2023,foreign,1761,880500,500.0,derived,9
Arugam Bay,2023,foreign,1281,640500,500.0,derived,10
Arugam Bay,2023,foreign,640,320000,500.0,derived,11
Arugam Bay,2023,foreign,800,400000,500.0,derived,12
Arugam Bay,2023,local,660,13200,20.0,derived,1
Arugam Bay,2023,local,660,13200,20.0,derived,2
Arugam Bay,2023,local,1100,22000,20.0,derived,3
Arugam Bay,2023,local,1981,39620,20.0,derived,4
Arugam Bay,2023,local,2641,52820,20.0,derived,5
Arugam Bay,2023,local,2862,57240,20.0,derived,6
Arugam Bay,2023,local,3082,61640,20.0,derived,7
Arugam Bay,2023,local,2862,57240,20.0,derived,8
Arugam Bay,2023,local,2421,48420,20.0,derived,9
Arugam Bay,2023,local,1761,35220,20.0,derived,10
Arugam Bay,2023,local,880,17600,20.0,derived,11
Arugam Bay,2023,local,1100,22000,20.0,derived,12
Arugam Bay,2024,foreign,664,332000,500.0,derived,1
Arugam Bay,2024,foreign,664,332000,500.0,derived,2
Arugam Bay,2024,foreign,1107,553500,500.0,derived,3
Arugam Bay,2024,foreign,1992,996000,500.0,derived,4
Arugam Bay,2024,foreign,2657,1328500,500.0,derived,5
Arugam Bay,2024,foreign,2878,1439000,500.0,derived,6
Arugam Bay,2024,foreign,3099,1549500,500.0,derived,7
Arugam Bay,2024,foreign,2878,1439000,500.0,derived,8
Arugam Bay,2024,foreign,2435,1217500,500.0,derived,9
Arugam Bay,2024,foreign,1771,885500,500.0,derived,10
Arugam Bay,2024,foreign,885,442500,500.0,derived,11
Arugam Bay,2024,foreign,1107,553500,500.0,derived,12
Arugam Bay,2024,local,937,18740,20.0,derived,1
Arugam Bay,2024,local,937,18740,20.0,derived,2
Arugam Bay,2024,local,1562,31240,20.0,derived,3
Arugam Bay,2024,local,2812,56240,20.0,derived,4
Arugam Bay,2024,local,3750,75000,20.0,derived,5
Arugam Bay,2024,local,4063,81260,20.0,derived,6
Arugam Bay,2024,local,4375,87500,20.0,derived,7
Arugam Bay,2024,local,4063,81260,20.0,derived,8
Arugam Bay,2024,local,3438,68760,20.0,derived,9
Arugam Bay,2024,local,2500,50000,20.0,derived,10
Arugam Bay,2024,local,1250,25000,20.0,derived,11
Arugam Bay,2024,local,1562,31240,20.0,derived,12
Arugam Bay,2025,foreign,771,385500,500.0,derived,1
Arugam Bay,2025,foreign,771,385500,500.0,derived,2
Arugam Bay,2025,foreign,1286,643000,500.0,derived,3
Arugam Bay,2025,foreign,2315,1157500,500.0,derived,4
Arugam Bay,2025,foreign,3087,1543500,500.0,derived,5
Arugam Bay,2025,foreign,3344,1672000,500.0,derived,6
Arugam Bay,2025,foreign,3601,1800500,500.0,derived,7
Arugam Bay,2025,foreign,3344,1672000,500.0,derived,8
Arugam Bay,2025,foreign,2829,1414500,500.0,derived,9
Arugam Bay,2025,foreign,2058,1029000,500.0,derived,10
Arugam Bay,2025,foreign,1029,514500,500.0,derived,11
Arugam Bay,2025,foreign,1286,643000,500.0,derived,12
Arugam Bay,2025,local,1099,21980,20.0,derived,1
Arugam Bay,2025,local,1099,21980,20.0,derived,2
Arugam Bay,2025,local,1832,36640,20.0,derived,3
Arugam Bay,2025,local,3298,65960,20.0,derived,4
Arugam Bay,2025,local,4398,87960,20.0,derived,5
Arugam Bay,2025,local,4765,95300,20.0,derived,6
Arugam Bay,2025,local,5131,102620,20.0,derived,7
Arugam Bay,2025,local,4765,95300,20.0,derived,8
Arugam Bay,2025,local,4031,80620,20.0,derived,9
Arugam Bay,2025,local,2932,58640,20.0,derived,10
Arugam Bay,2025,local,1466,29320,20.0,derived,11
Arugam Bay,2025,local,1832,36640,20.0,derived,12
Bentota,2015,foreign,3365,5047500,1500.0,derived,1
Bentota,2015,foreign,3334,5001000,1500.0,derived,2
Bentota,2015,foreign,3301,4951500,1500.0,derived,3
Bentota,2015,foreign,2572,3858000,1500.0,derived,4
Bentota,2015,foreign,2146,3219000,1500.0,derived,5
Bentota,2015,foreign,2368,3552000,1500.0,derived,6
Bentota,2015,foreign,3473,5209500,1500.0,derived,7
Bentota,2015,foreign,3271,4906500,1500.0,derived,8
Bentota,2015,foreign,2618,3927000,1500.0,derived,9
Bentota,2015,foreign,2829,4243500,1500.0,derived,10
Bentota,2015,foreign,3340,5010000,1500.0,derived,11
Bentota,2015,foreign,4312,6468000,1500.0,derived,12
Bentota,2015,local,4653,232650,50.0,derived,1
Bentota,2015,local,4610,230500,50.0,derived,2
Bentota,2015,local,4565,228250,50.0,derived,3
Bentota,2015,local,3557,177850,50.0,derived,4
Bentota,2015,local,2967,148350,50.0,derived,5
Bentota,2015,local,3275,163750,50.0,derived,6
Bentota,2015,local,4803,240150,50.0,derived,7
Bentota,2015,local,4523,226150,50.0,derived,8
Bentota,2015,local,3620,181000,50.0,derived,9
Bentota,2015,local,3911,195550,50.0,derived,10
Bentota,2015,local,4619,230950,50.0,derived,11
Bentota,2015,local,5962,298100,50.0,derived,12
Bentota,2016,foreign,3690,5535000,1500.0,derived,1
Bentota,2016,foreign,3657,5485500,1500.0,derived,2
Bentota,2016,foreign,3621,5431500,1500.0,derived,3
Bentota,2016,foreign,2821,4231500,1500.0,derived,4
Bentota,2016,foreign,2354,3531000,1500.0,derived,5
Bentota,2016,foreign,2598,3897000,1500.0,derived,6
Bentota,2016,foreign,3809,5713500,1500.0,derived,7
Bentota,2016,foreign,3588,5382000,1500.0,derived,8
Bentota,2016,foreign,2871,4306500,1500.0,derived,9
Bentota,2016,foreign,3102,4653000,1500.0,derived,10
Bentota,2016,foreign,3663,5494500,1500.0,derived,11
Bentota,2016,foreign,4729,7093500,1500.0,derived,12
Bentota,2016,local,5228,261400,50.0,derived,1
Bentota,2016,local,5181,259050,50.0,derived,2
Bentota,2016,local,5130,256500,50.0,derived,3
Bentota,2016,local,3997,199850,50.0,derived,4
Bentota,2016,local,3335,166750,50.0,derived,5
Bentota,2016,local,3680,184000,50.0,derived,6
Bentota,2016,local,5397,269850,50.0,derived,7
Bentota,2016,local,5083,254150,50.0,derived,8
Bentota,2016,local,4067,203350,50.0,derived,9
Bentota,2016,local,4395,219750,50.0,derived,10
Bentota,2016,local,5190,259500,50.0,derived,11
Bentota,2016,local,6700,335000,50.0,derived,12
Bentota,2017,foreign,3884,5826000,1500.0,derived,1
Bentota,2017,foreign,3849,5773500,1500.0,derived,2
Bentota,2017,foreign,3811,5716500,1500.0,derived,3
Bentota,2017,foreign,2969,4453500,1500.0,derived,4
Bentota,2017,foreign,2477,3715500,1500.0,derived,5
Bentota,2017,foreign,2734,4101000,1500.0,derived,6
Bentota,2017,foreign,4009,6013500,1500.0,derived,7
Bentota,2017,foreign,3776,5664000,1500.0,derived,8
Bentota,2017,foreign,3022,4533000,1500.0,derived,9
Bentota,2017,foreign,3265,4897500,1500.0,derived,10
Bentota,2017,foreign,3856,5784000,1500.0,derived,11
Bentota,2017,foreign,4977,7465500,1500.0,derived,12
Bentota,2017,local,5399,269950,50.0,derived,1
Bentota,2017,local,5350,267500,50.0,derived,2
Bentota,2017,local,5297,264850,50.0,derived,3
Bentota,2017,local,4127,206350,50.0,derived,4
Bentota,2017,local,3444,172200,50.0,derived,5
Bentota,2017,local,3801,190050,50.0,derived,6
Bentota,2017,local,5573,278650,50.0,derived,7
Bentota,2017,local,5249,262450,50.0,derived,8
Bentota,2017,local,4200,210000,50.0,derived,9
Bentota,2017,local,4539,226950,50.0,derived,10
Bentota,2017,local,5360,268000,50.0,derived,11
Bentota,2017,local,6919,345950,50.0,derived,12
Bentota,2018,foreign,4258,6387000,1500.0,derived,1
Bentota,2018,foreign,4219,6328500,1500.0,derived,2
Bentota,2018,foreign,4177,6265500,1500.0,derived,3
Bentota,2018,foreign,3255,4882500,1500.0,derived,4
Bentota,2018,foreign,2716,4074000,1500.0,derived,5
Bentota,2018,foreign,2997,4495500,1500.0,derived,6
Bentota,2018,foreign,4395,6592500,1500.0,derived,7
Bentota,2018,foreign,4139,6208500,1500.0,derived,8
Bentota,2018,foreign,3312,4968000,1500.0,derived,9
Bentota,2018,foreign,3579,5368500,1500.0,derived,10
Bentota,2018,foreign,4227,6340500,1500.0,derived,11
Bentota,2018,foreign,5456,8184000,1500.0,derived,12
Bentota,2018,local,6021,301050,50.0,derived,1
Bentota,2018,local,5967,298350,50.0,derived,2
Bentota,2018,local,5908,295400,50.0,derived,3
Bentota,2018,local,4603,230150,50.0,derived,4
Bentota,2018,local,3840,192000,50.0,derived,5
Bentota,2018,local,4239,211950,50.0,derived,6
Bentota,2018,local,6216,310800,50.0,derived,7
Bentota,2018,local,5854,292700,50.0,derived,8
Bentota,2018,local,4684,234200,50.0,derived,9
Bentota,2018,local,5062,253100,50.0,derived,10
Bentota,2018,local,5978,298900,50.0,derived,11
Bentota,2018,local,7716,385800,50.0,derived,12
Bentota,2019,foreign,3503,5254500,1500.0,derived,1
Bentota,2019,foreign,3471,5206500,1500.0,derived,2
Bentota,2019,foreign,3437,5155500,1500.0,derived,3
Bentota,2019,foreign,2678,4017000,1500.0,derived,4
Bentota,2019,foreign,2234,3351000,1500.0,derived,5
Bentota,2019,foreign,2466,3699000,1500.0,derived,6
Bentota,2019,foreign,3616,5424000,1500.0,derived,7
Bentota,2019,foreign,3405,5107500,1500.0,derived,8
Bentota,2019,foreign,2725,4087500,1500.0,derived,9
Bentota,2019,foreign,2945,4417500,1500.0,derived,10
Bentota,2019,foreign,3477,5215500,1500.0,derived,11
Bentota,2019,foreign,4489,6733500,1500.0,derived,12
Bentota,2019,local,4900,245000,50.0,derived,1
Bentota,2019,local,4856,242800,50.0,derived,2
Bentota,2019,local,4808,240400,50.0,derived,3
Bentota,2019,local,3746,187300,50.0,derived,4
Bentota,2019,local,3125,156250,50.0,derived,5
Bentota,2019,local,3450,172500,50.0,derived,6
Bentota,2019,local,5059,252950,50.0,derived,7
Bentota,2019,local,4764,238200,50.0,derived,8
Bentota,2019,local,3812,190600,50.0,derived,9
Bentota,2019,local,4120,206000,50.0,derived,10
Bentota,2019,local,4865,243250,50.0,derived,11
Bentota,2019,local,6280,314000,50.0,derived,12
Bentota,2020,foreign,946,1419000,1500.0,derived,1
Bentota,2020,foreign,937,1405500,1500.0,derived,2
Bentota,2020,foreign,928,1392000,1500.0,derived,3
Bentota,2020,foreign,723,1084500,1500.0,derived,4
Bentota,2020,foreign,603,904500,1500.0,derived,5
Bentota,2020,foreign,666,999000,1500.0,derived,6
Bentota,2020,foreign,976,1464000,1500.0,derived,7
Bentota,2020,foreign,919,1378500,1500.0,derived,8
Bentota,2020,foreign,736,1104000,1500.0,derived,9
